timestamp,sensor_id,humidity,temperature (sensor reading),temperature (outdoor),rad_status,insulation_on
4/9/2025 23:06,room,18.1,25.3,N/A,0,0
4/9/2025 23:15,radiator,14.4,27.3,N/A,0,0
4/9/2025 23:16,room,18.1,25.1,N/A,0,0
4/9/2025 23:25,radiator,15.2,26.3,N/A,0,0
4/9/2025 23:26,room,18.1,25.1,N/A,0,0
4/9/2025 23:35,radiator,11,31.7,N/A,0,0
4/9/2025 23:36,room,17.8,25.2,N/A,0,0
4/9/2025 23:45,radiator,8.6,35.5,N/A,0,0
4/9/2025 23:46,room,17.6,25.5,N/A,0,0
4/9/2025 23:55,radiator,9.2,34.1,N/A,0,0
4/9/2025 23:56,room,17.5,25.5,N/A,0,0
4/10/2025 0:05,radiator,11.1,31.3,N/A,0,0
4/10/2025 0:06,room,17.6,25.3,N/A,0,0
4/10/2025 0:15,radiator,13.4,28.4,N/A,0,0
4/10/2025 0:16,room,17.8,25,N/A,0,0
4/10/2025 0:25,radiator,14.8,26.6,N/A,0,0
4/10/2025 0:26,room,17.8,24.9,N/A,0,0
4/10/2025 0:35,radiator,14.9,26.5,N/A,0,0
4/10/2025 0:36,room,17.7,24.9,N/A,0,0
4/10/2025 0:45,radiator,9.7,34.3,N/A,0,0
4/10/2025 0:46,room,17.6,25.1,N/A,0,0
4/10/2025 0:55,radiator,7.8,37.3,N/A,0,0
4/10/2025 0:56,room,17.4,25.4,N/A,0,0
4/10/2025 1:05,radiator,8.3,36.3,N/A,0,0
4/10/2025 1:06,room,17.4,25.5,N/A,0,0
4/10/2025 1:15,radiator,10.2,33.1,N/A,0,0
4/10/2025 1:16,room,17.6,25.3,N/A,0,0
4/10/2025 1:25,radiator,12.2,29.9,N/A,0,0
4/10/2025 1:26,room,17.8,25.1,N/A,0,0
4/10/2025 1:35,radiator,14.6,27.1,N/A,0,0
4/10/2025 1:36,room,17.8,24.9,N/A,0,0
4/10/2025 1:45,radiator,15.4,26.8,N/A,0,0
4/10/2025 1:46,room,17.9,24.9,N/A,0,0
4/10/2025 1:55,radiator,9.6,34.4,N/A,0,0
4/10/2025 1:56,room,17.7,25.1,N/A,0,0
4/10/2025 2:05,radiator,7.4,38.2,N/A,0,0
4/10/2025 2:06,room,17.5,25.5,N/A,0,0
4/10/2025 2:15,radiator,7.9,36.9,N/A,0,0
4/10/2025 2:16,room,17.4,25.6,N/A,0,0
4/10/2025 2:25,radiator,10.3,33.1,N/A,0,0
4/10/2025 2:26,room,17.6,25.3,N/A,0,0
4/10/2025 2:35,radiator,12.8,29.6,N/A,0,0
4/10/2025 2:36,room,17.9,25.1,N/A,0,0
4/10/2025 2:45,radiator,14.5,27.5,N/A,0,0
4/10/2025 2:46,room,18,24.9,N/A,0,0
4/10/2025 2:55,radiator,14.5,28.1,N/A,0,0
4/10/2025 2:56,room,18,25,N/A,0,0
4/10/2025 3:05,radiator,10.1,34.3,N/A,0,0
4/10/2025 3:06,room,17.9,25.2,N/A,0,0
4/10/2025 3:15,radiator,7.7,38.1,N/A,0,0
4/10/2025 3:16,room,17.8,25.5,N/A,0,0
4/10/2025 3:25,radiator,6.9,39.7,N/A,0,0
4/10/2025 3:26,room,17.8,25.6,N/A,0,0
4/10/2025 3:36,radiator,6.6,40.3,N/A,0,0
4/10/2025 3:36,room,17.7,25.8,N/A,0,0
4/10/2025 3:46,radiator,6.7,40.3,N/A,0,0
4/10/2025 3:46,room,17.8,25.9,N/A,0,0
4/10/2025 3:56,radiator,7.5,39.1,N/A,0,0
4/10/2025 3:56,room,18.1,25.8,N/A,0,0
4/10/2025 4:06,radiator,8.1,38.6,N/A,0,0
4/10/2025 4:06,room,18.4,25.7,N/A,0,0
4/10/2025 4:16,radiator,8.2,38.5,N/A,0,0
4/10/2025 4:16,room,18.5,25.8,N/A,0,0
4/10/2025 4:26,radiator,7.6,39.5,N/A,0,0
4/10/2025 4:26,room,18.6,25.8,N/A,0,0
4/10/2025 4:36,radiator,7.3,40.4,N/A,0,0
4/10/2025 4:36,room,18.8,25.9,N/A,0,0
4/10/2025 4:46,radiator,7,40.9,N/A,0,0
4/10/2025 4:46,room,18.8,26,N/A,0,0
4/10/2025 4:56,radiator,6.8,41.4,N/A,0,0
4/10/2025 4:56,room,18.9,26.1,N/A,0,0
4/10/2025 5:06,radiator,6.6,41.9,N/A,0,0
4/10/2025 5:06,room,19.1,26.2,N/A,0,0
4/10/2025 5:16,radiator,6.4,42.8,N/A,0,0
4/10/2025 5:16,room,19.1,26.4,N/A,0,0
4/10/2025 5:26,radiator,6.3,43,N/A,0,0
4/10/2025 5:26,room,19,26.9,N/A,0,0
4/10/2025 5:36,radiator,6.3,43.9,N/A,0,0
4/10/2025 5:36,room,18.9,27.5,N/A,0,0
4/10/2025 5:46,radiator,6,44.5,N/A,0,0
4/10/2025 5:46,room,18.9,27.8,N/A,0,0
4/10/2025 5:56,radiator,6.2,44.3,N/A,0,0
4/10/2025 5:56,room,19.1,27.9,N/A,0,0
4/10/2025 6:06,radiator,6.8,43.2,N/A,0,0
4/10/2025 6:06,room,19.5,27.7,N/A,0,0
4/10/2025 6:16,radiator,9.7,38.7,N/A,0,0
4/10/2025 6:16,room,24.1,27.2,N/A,0,0
4/10/2025 6:26,radiator,11.7,35.9,N/A,0,0
4/10/2025 6:26,room,24.8,26.7,N/A,0,0
4/10/2025 6:36,radiator,14,33.6,N/A,0,0
4/10/2025 6:36,room,25.2,26.4,N/A,0,0
4/10/2025 6:46,radiator,12.3,35.9,N/A,0,0
4/10/2025 6:46,room,25.4,26.4,N/A,0,0
4/10/2025 6:56,radiator,9.5,39.6,N/A,0,0
4/10/2025 6:56,room,25.4,26.5,N/A,0,0
4/10/2025 7:06,radiator,7.9,42.3,N/A,0,0
4/10/2025 7:06,room,25.2,26.9,N/A,0,0
4/10/2025 7:16,radiator,7.3,43.3,N/A,0,0
4/10/2025 7:16,room,24.7,27.6,N/A,0,0
4/10/2025 7:26,radiator,6.8,44.3,N/A,0,0
4/10/2025 7:26,room,24.4,28,N/A,0,0
4/10/2025 7:36,radiator,6.6,44.4,N/A,0,0
4/10/2025 7:36,room,24.4,28.1,N/A,0,0
4/10/2025 7:46,radiator,6.8,44.5,N/A,0,0
4/10/2025 7:46,room,24.5,28.2,N/A,0,0
4/10/2025 7:56,radiator,8.5,41.6,N/A,0,0
4/10/2025 7:56,room,25,27.7,N/A,0,0
4/10/2025 8:06,radiator,11.1,37.7,N/A,1,0
4/10/2025 8:06,room,25.5,27.3,N/A,1,0
4/10/2025 8:16,radiator,13.6,34.6,N/A,1,0
4/10/2025 8:16,room,26,26.9,N/A,1,0
4/10/2025 8:26,radiator,19.1,29.3,N/A,1,0
4/10/2025 8:26,room,26.4,26.6,N/A,1,0
4/10/2025 8:36,radiator,19.5,29.3,N/A,1,0
4/10/2025 8:36,room,26.6,26.5,N/A,1,0
4/10/2025 8:46,radiator,13.8,35.2,N/A,1,0
4/10/2025 8:46,room,26.6,26.6,N/A,1,0
4/10/2025 8:56,radiator,9.900001,40,N/A,1,0
4/10/2025 8:56,room,26.4,26.8,N/A,1,0
4/10/2025 9:06,radiator,8.3,42.5,N/A,1,0
4/10/2025 9:06,room,26.1,27.2,N/A,1,0
4/10/2025 9:16,radiator,8,43.1,N/A,1,0
4/10/2025 9:16,room,25.6,27.9,N/A,1,0
4/10/2025 9:26,radiator,7.4,44.1,N/A,1,0
4/10/2025 9:26,room,25.3,28.2,N/A,1,0
4/10/2025 9:36,radiator,7.3,44.5,N/A,1,0
4/10/2025 9:36,room,25.3,28.4,N/A,1,0
4/10/2025 9:46,radiator,7.4,44.1,N/A,1,0
4/10/2025 9:46,room,25.6,28.3,N/A,1,0
4/10/2025 9:56,radiator,8.900001,41.5,N/A,1,0
4/10/2025 9:56,room,25.9,27.9,N/A,1,0
4/10/2025 10:06,radiator,11.6,37.7,N/A,1,0
4/10/2025 10:06,room,26.4,27.5,N/A,1,0
4/10/2025 10:16,radiator,14.5,34.2,N/A,1,0
4/10/2025 10:16,room,26.8,27.2,N/A,1,0
4/10/2025 10:26,radiator,19.1,29.8,N/A,1,0
4/10/2025 10:26,room,27,26.9,N/A,1,0
4/10/2025 10:36,radiator,24.2,29.1,N/A,1,0
4/10/2025 10:36,room,27.2,26.8,N/A,1,0
4/10/2025 10:46,radiator,19.8,29.5,N/A,1,0
4/10/2025 10:46,room,27.3,26.7,N/A,1,0
4/10/2025 10:56,radiator,18.5,30.9,N/A,1,0
4/10/2025 10:56,room,27.4,26.8,N/A,1,0
4/10/2025 11:06,radiator,17.6,31.9,N/A,1,0
4/10/2025 11:06,room,27.5,26.7,N/A,1,0
4/10/2025 11:16,radiator,18.6,30.9,N/A,1,0
4/10/2025 11:16,room,27.6,26.7,N/A,1,0
4/10/2025 11:26,radiator,24.9,28.9,N/A,0,0
4/10/2025 11:26,room,27.9,26.6,N/A,0,0
4/10/2025 11:36,radiator,26.2,27.8,N/A,0,0
4/10/2025 11:36,room,28.2,26.4,N/A,0,0
4/10/2025 11:46,radiator,27.4,27,N/A,0,0
4/10/2025 11:46,room,28.4,26.3,N/A,0,0
4/11/2025 14:41,room,33.8,22.6,N/A,1,1
4/11/2025 14:43,radiator,50.3,15.2,N/A,1,1
4/11/2025 14:47,room,35.7,22.7,N/A,1,1
4/11/2025 14:49,room,35.5,22.7,N/A,1,1
4/11/2025 14:49,room,38.6,22.4,N/A,1,1
4/11/2025 14:50,room,39,22.5,N/A,1,1
4/11/2025 14:51,radiator,31.4,27.2,N/A,1,1
4/11/2025 14:51,room,35.7,23,N/A,1,1
4/11/2025 14:52,radiator,31.2,27.2,N/A,1,1
4/11/2025 14:52,room,35.1,23.3,N/A,1,1
4/11/2025 14:52,radiator,32.6,25.6,N/A,1,1
4/11/2025 14:53,room,34.6,23.6,N/A,1,1
4/11/2025 14:53,radiator,32.4,25.5,N/A,1,1
4/11/2025 14:54,room,34.2,24,N/A,1,1
4/11/2025 14:54,radiator,30.3,28,N/A,1,1
4/11/2025 14:55,room,33.7,24.3,N/A,1,1
4/11/2025 14:55,radiator,24.6,32.9,N/A,1,1
