time_stamp,humidity,temperature (F),temp C
2025-04-02T00:00:00Z,28,52,11.11111111
2025-04-02T00:10:00Z,28.6,52,11.11111111
2025-04-02T00:20:00Z,28,52,11.11111111
2025-04-02T00:30:00Z,27.6,52,11.11111111
2025-04-02T00:40:00Z,26.8,51.399,10.77722222
2025-04-02T00:50:00Z,27,51,10.55555556
2025-04-02T01:00:00Z,27,51,10.55555556
2025-04-02T01:10:00Z,27.399,51,10.55555556
2025-04-02T01:20:00Z,28,50.399,10.22166667
2025-04-02T01:30:00Z,28,50.6,10.33333333
2025-04-02T01:40:00Z,28,50.6,10.33333333
2025-04-02T01:50:00Z,28.399,50.2,10.11111111
2025-04-02T02:00:00Z,29,50,10
2025-04-02T02:10:00Z,29,50,10
2025-04-02T02:20:00Z,29,49.799,9.888333333
2025-04-02T02:30:00Z,29.399,50,10
2025-04-02T02:40:00Z,29.199,50,10
2025-04-02T02:50:00Z,29.8,49.6,9.777777778
2025-04-02T03:00:00Z,30,49,9.444444444
2025-04-02T03:10:00Z,30,49.2,9.555555556
2025-04-02T03:20:00Z,30,49,9.444444444
2025-04-02T03:30:00Z,30.6,49,9.444444444
2025-04-02T03:40:00Z,31,49,9.444444444
2025-04-02T03:50:00Z,31,48.399,9.110555556
2025-04-02T04:00:00Z,31,48.799,9.332777778
2025-04-02T04:10:00Z,31,48.6,9.222222222
2025-04-02T04:20:00Z,30.8,48.799,9.332777778
2025-04-02T04:30:00Z,31.8,46.799,8.221666667
2025-04-02T04:40:00Z,32.2,46.6,8.111111111
2025-04-02T04:50:00Z,32,46.2,7.888888889
2025-04-02T05:00:00Z,32.2,46.799,8.221666667
2025-04-02T05:10:00Z,32,46.6,8.111111111
2025-04-02T05:20:00Z,32,47.2,8.444444444
2025-04-02T05:30:00Z,32.2,47,8.333333333
2025-04-02T05:40:00Z,33,46,7.777777778
2025-04-02T05:50:00Z,33,45.799,7.666111111
2025-04-02T06:00:00Z,33.399,45.2,7.333333333
2025-04-02T06:10:00Z,34.399,45.399,7.443888889
2025-04-02T06:20:00Z,34,45.799,7.666111111
2025-04-02T06:30:00Z,34.399,45,7.222222222
2025-04-02T06:40:00Z,35.799,44.6,7
2025-04-02T06:50:00Z,36,44.6,7
2025-04-02T07:00:00Z,35.6,44.6,7
2025-04-02T07:10:00Z,36,44.799,7.110555556
2025-04-02T07:20:00Z,35.399,45.6,7.555555556
2025-04-02T07:30:00Z,34.399,46.399,7.999444444
2025-04-02T07:40:00Z,34.2,46.799,8.221666667
2025-04-02T07:50:00Z,34.2,47,8.333333333
2025-04-02T08:00:00Z,34.799,47,8.333333333
2025-04-02T08:10:00Z,34.799,47,8.333333333
2025-04-02T08:20:00Z,34,47,8.333333333
2025-04-02T08:30:00Z,34.399,46.799,8.221666667
2025-04-02T08:40:00Z,34.2,46.799,8.221666667
2025-04-02T08:50:00Z,34.2,47,8.333333333
2025-04-02T09:00:00Z,34.2,46.2,7.888888889
2025-04-02T09:10:00Z,34,46.399,7.999444444
2025-04-02T09:20:00Z,35.2,45.2,7.333333333
2025-04-02T09:30:00Z,36,44.6,7
2025-04-02T09:40:00Z,36,44,6.666666667
2025-04-02T09:50:00Z,36.799,43.799,6.555
2025-04-02T10:00:00Z,37,44,6.666666667
2025-04-02T10:10:00Z,36,44.799,7.110555556
2025-04-02T10:20:00Z,35.799,44.799,7.110555556
2025-04-02T10:30:00Z,36.2,44.2,6.777777778
2025-04-02T10:40:00Z,36.399,44.399,6.888333333
2025-04-02T10:50:00Z,36.399,45,7.222222222
2025-04-02T11:00:00Z,36.6,44.6,7
2025-04-02T11:10:00Z,36.399,44.799,7.110555556
2025-04-02T11:20:00Z,35.799,45.2,7.333333333
2025-04-02T11:30:00Z,35.799,45.399,7.443888889
2025-04-02T11:40:00Z,36,45.399,7.443888889
2025-04-02T11:50:00Z,35.799,46,7.777777778
2025-04-02T12:00:00Z,35.399,46.799,8.221666667
2025-04-02T12:10:00Z,35,47.2,8.444444444
2025-04-02T12:20:00Z,34.399,48,8.888888889
2025-04-02T12:30:00Z,34,48.399,9.110555556
2025-04-02T12:40:00Z,34,48,8.888888889
2025-04-02T12:50:00Z,34.399,48.2,9
2025-04-02T13:00:00Z,34.2,48.799,9.332777778
2025-04-02T13:10:00Z,34,48.799,9.332777778
2025-04-02T13:20:00Z,34,49.399,9.666111111
2025-04-02T13:30:00Z,33.799,50.2,10.11111111
2025-04-02T13:40:00Z,32.6,51.399,10.77722222
2025-04-02T13:50:00Z,30.399,54.6,12.55555556
2025-04-02T14:00:00Z,28.8,56.6,13.66666667
2025-04-02T14:10:00Z,27.399,58.399,14.66611111
2025-04-02T14:20:00Z,27.199,59.2,15.11111111
2025-04-02T14:30:00Z,28.199,57.799,14.33277778
2025-04-02T14:40:00Z,29,57.799,14.33277778
2025-04-02T14:50:00Z,29.199,58.399,14.66611111
2025-04-02T15:00:00Z,29.199,58.799,14.88833333
2025-04-02T15:10:00Z,30,58.799,14.88833333
2025-04-02T15:20:00Z,30.8,58,14.44444444
2025-04-02T15:30:00Z,32,57.799,14.33277778
2025-04-02T15:40:00Z,31.399,58.799,14.88833333
2025-04-02T15:50:00Z,31.6,59.399,15.22166667
2025-04-02T16:00:00Z,31.6,60,15.55555556
2025-04-02T16:10:00Z,31.199,60.799,15.99944444
2025-04-02T16:20:00Z,32,60.799,15.99944444
2025-04-02T16:30:00Z,32,61.399,16.33277778
2025-04-02T16:40:00Z,33.6,60.399,15.77722222
2025-04-02T16:50:00Z,34.2,60.6,15.88888889
2025-04-02T17:00:00Z,34.399,61,16.11111111
2025-04-02T17:10:00Z,34.6,60.799,15.99944444
2025-04-02T17:20:00Z,37,60.399,15.77722222
2025-04-02T17:30:00Z,41.6,59,15
2025-04-02T17:40:00Z,43.399,58.399,14.66611111
2025-04-02T17:50:00Z,42.799,59,15
2025-04-02T18:00:00Z,41.799,59,15
2025-04-02T18:10:00Z,42,59,15
2025-04-02T18:20:00Z,40.799,60.2,15.66666667
2025-04-02T18:30:00Z,45.399,60.399,15.77722222
2025-04-02T18:40:00Z,50.399,60.399,15.77722222
2025-04-02T18:50:00Z,48.799,60,15.55555556
2025-04-02T19:00:00Z,51.6,59.399,15.22166667
2025-04-02T19:10:00Z,52.6,59.799,15.44388889
2025-04-02T19:20:00Z,53.2,59.6,15.33333333
2025-04-02T19:30:00Z,52.799,59.2,15.11111111
2025-04-02T19:40:00Z,52,60,15.55555556
2025-04-02T19:50:00Z,52,59.6,15.33333333
2025-04-02T20:00:00Z,52,59.799,15.44388889
2025-04-02T20:10:00Z,51.399,60.2,15.66666667
2025-04-02T20:20:00Z,50.399,61.399,16.33277778
2025-04-02T20:30:00Z,49.2,61.799,16.555
2025-04-02T20:40:00Z,48.2,62.2,16.77777778
2025-04-02T20:50:00Z,46.799,63.2,17.33333333
2025-04-02T21:00:00Z,45,64.799,18.22166667
2025-04-02T21:10:00Z,43.799,65.4,18.55555556
2025-04-02T21:20:00Z,44.2,65.4,18.55555556
2025-04-02T21:30:00Z,44.399,65.2,18.44444444
2025-04-02T21:40:00Z,44,65.4,18.55555556
2025-04-02T21:50:00Z,43.2,66,18.88888889
2025-04-02T22:00:00Z,43,66.599,19.22166667
2025-04-02T22:10:00Z,43,66.799,19.33277778
2025-04-02T22:20:00Z,42.399,67.4,19.66666667
2025-04-02T22:30:00Z,43,67,19.44444444
2025-04-02T22:40:00Z,43,66.799,19.33277778
2025-04-02T22:50:00Z,42.799,67.2,19.55555556
2025-04-02T23:00:00Z,43.399,66.599,19.22166667
2025-04-02T23:10:00Z,43,66.799,19.33277778
2025-04-02T23:20:00Z,43.799,66,18.88888889
2025-04-02T23:30:00Z,44.6,65.799,18.77722222
2025-04-02T23:40:00Z,44.6,65.599,18.66611111
2025-04-02T23:50:00Z,45,65.799,18.77722222
2025-04-03T00:00:00Z,45.399,65.4,18.55555556
2025-04-03T00:10:00Z,45.799,65.2,18.44444444
2025-04-03T00:20:00Z,46,65,18.33333333
2025-04-03T00:30:00Z,46.6,64.4,18
2025-04-03T00:40:00Z,47,64,17.77777778
2025-04-03T00:50:00Z,47.2,64,17.77777778
2025-04-03T01:00:00Z,47.6,63.799,17.66611111
2025-04-03T01:10:00Z,50.6,63.399,17.44388889
2025-04-03T01:20:00Z,51,63,17.22222222
2025-04-03T01:30:00Z,50.6,63,17.22222222
2025-04-03T01:40:00Z,50.6,63,17.22222222
2025-04-03T01:50:00Z,50.799,62.799,17.11055556
2025-04-03T02:00:00Z,50.6,63.2,17.33333333
2025-04-03T02:10:00Z,51,63,17.22222222
2025-04-03T02:20:00Z,51.2,63.2,17.33333333
2025-04-03T02:30:00Z,51.399,63.2,17.33333333
2025-04-03T02:40:00Z,52,62.6,17
2025-04-03T02:50:00Z,51.2,63.799,17.66611111
2025-04-03T03:00:00Z,51.399,63.6,17.55555556
2025-04-03T03:10:00Z,51.799,63.6,17.55555556
2025-04-03T03:20:00Z,50.6,64.4,18
2025-04-03T03:30:00Z,50.799,64.799,18.22166667
2025-04-03T03:40:00Z,51,65.2,18.44444444
2025-04-03T03:50:00Z,51,66,18.88888889
2025-04-03T04:00:00Z,51.2,66,18.88888889
2025-04-03T04:10:00Z,51.2,67,19.44444444
2025-04-03T04:20:00Z,51.2,67.4,19.66666667
2025-04-03T04:30:00Z,51,68,20
2025-04-03T04:40:00Z,50.399,68.2,20.11111111
2025-04-03T04:50:00Z,50,69,20.55555556
2025-04-03T05:00:00Z,50.2,68.799,20.44388889
2025-04-03T05:10:00Z,50,69,20.55555556
2025-04-03T05:20:00Z,49,69.599,20.88833333
2025-04-03T05:30:00Z,49.2,69.799,20.99944444
2025-04-03T05:40:00Z,49,70,21.11111111
2025-04-03T05:50:00Z,48.799,70,21.11111111
2025-04-03T06:00:00Z,49.2,69.799,20.99944444
2025-04-03T06:10:00Z,49,70,21.11111111
2025-04-03T06:20:00Z,48.6,70.4,21.33333333
2025-04-03T06:30:00Z,48,70.799,21.555
2025-04-03T06:40:00Z,48.6,70.799,21.555
2025-04-03T06:50:00Z,48.399,71,21.66666667
2025-04-03T07:00:00Z,48,71,21.66666667
2025-04-03T07:10:00Z,48,71.2,21.77777778
2025-04-03T07:20:00Z,48.2,71.4,21.88888889
2025-04-03T07:30:00Z,48,72,22.22222222
2025-04-03T07:40:00Z,47.799,72,22.22222222
2025-04-03T07:50:00Z,48,72,22.22222222
2025-04-03T08:00:00Z,48,72,22.22222222
2025-04-03T08:10:00Z,48,72,22.22222222
2025-04-03T08:20:00Z,48.2,72.4,22.44444444
2025-04-03T08:30:00Z,49.2,73,22.77777778
2025-04-03T08:40:00Z,54.2,71.799,22.11055556
2025-04-03T08:50:00Z,58.799,70.799,21.555
2025-04-03T09:00:00Z,59.799,70,21.11111111
2025-04-03T09:10:00Z,60.799,69.799,20.99944444
2025-04-03T09:20:00Z,61.399,69.599,20.88833333
2025-04-03T09:30:00Z,61.6,69,20.55555556
2025-04-03T09:40:00Z,62,68.799,20.44388889
2025-04-03T09:50:00Z,61.799,69,20.55555556
2025-04-03T10:00:00Z,61.399,69,20.55555556
2025-04-03T10:10:00Z,61.799,68.599,20.33277778
2025-04-03T10:20:00Z,61.6,69,20.55555556
2025-04-03T10:30:00Z,62.2,68.599,20.33277778
2025-04-03T10:40:00Z,62.799,68.2,20.11111111
2025-04-03T10:50:00Z,63,68,20
2025-04-03T11:00:00Z,63.799,67.799,19.88833333
2025-04-03T11:10:00Z,64.799,67.2,19.55555556
2025-04-03T11:20:00Z,65.599,67,19.44444444
2025-04-03T11:30:00Z,65.4,67,19.44444444
2025-04-03T11:40:00Z,66,66.799,19.33277778
2025-04-03T11:50:00Z,65.799,67,19.44444444
2025-04-03T12:00:00Z,66.2,67,19.44444444
2025-04-03T12:10:00Z,65.2,67.799,19.88833333
2025-04-03T12:20:00Z,65,67.599,19.77722222
2025-04-03T12:30:00Z,63.799,68.4,20.22222222
2025-04-03T12:40:00Z,63.6,68.799,20.44388889
2025-04-03T12:50:00Z,63.799,69,20.55555556
2025-04-03T13:00:00Z,64,68.4,20.22222222
2025-04-03T13:10:00Z,63.2,69,20.55555556
2025-04-03T13:20:00Z,62.799,69,20.55555556
2025-04-03T13:30:00Z,62.799,69.2,20.66666667
2025-04-03T13:40:00Z,62,70,21.11111111
2025-04-03T13:50:00Z,61.399,70,21.11111111
2025-04-03T14:00:00Z,60.399,70.599,21.44388889
2025-04-03T14:10:00Z,59.2,71,21.66666667
2025-04-03T14:20:00Z,58.399,71.4,21.88888889
2025-04-03T14:30:00Z,56.399,72.4,22.44444444
2025-04-03T14:40:00Z,55,73.799,23.22166667
2025-04-03T14:50:00Z,54,74,23.33333333
2025-04-03T15:00:00Z,53.6,74.2,23.44444444
2025-04-03T15:10:00Z,51.399,75.799,24.33277778
2025-04-03T15:20:00Z,49.799,76.2,24.55555556
2025-04-03T15:30:00Z,50,76,24.44444444
2025-04-03T15:40:00Z,50.2,75.4,24.11111111
2025-04-03T15:50:00Z,50.399,75,23.88888889
2025-04-03T16:00:00Z,50.799,75,23.88888889
2025-04-03T16:10:00Z,50.2,75.4,24.11111111
2025-04-03T16:20:00Z,49.2,76,24.44444444
2025-04-03T16:30:00Z,48.6,76,24.44444444
2025-04-03T16:40:00Z,49,76,24.44444444
2025-04-03T16:50:00Z,48.2,76,24.44444444
2025-04-03T17:00:00Z,47.799,75.799,24.33277778
2025-04-03T17:10:00Z,49,75.599,24.22166667
2025-04-03T17:20:00Z,49,75.2,24
2025-04-03T17:30:00Z,48.399,76,24.44444444
2025-04-03T17:40:00Z,48.399,76,24.44444444
2025-04-03T17:50:00Z,48,76.2,24.55555556
2025-04-03T18:00:00Z,47.399,76.2,24.55555556
2025-04-03T18:10:00Z,48,76.4,24.66666667
2025-04-03T18:20:00Z,48.399,75.799,24.33277778
2025-04-03T18:30:00Z,49,76,24.44444444
2025-04-03T18:40:00Z,50.2,75,23.88888889
2025-04-03T18:50:00Z,52.799,74.799,23.77722222
2025-04-03T19:00:00Z,55.399,74,23.33333333
2025-04-03T19:10:00Z,57,74,23.33333333
2025-04-03T19:20:00Z,58,73.599,23.11055556
2025-04-03T19:30:00Z,58.6,73.2,22.88888889
2025-04-03T19:40:00Z,59,73,22.77777778
2025-04-03T19:50:00Z,58.799,72.4,22.44444444
2025-04-03T20:00:00Z,59.2,71.599,21.99944444
2025-04-03T20:10:00Z,59.2,71.599,21.99944444
2025-04-03T20:20:00Z,58.399,72,22.22222222
2025-04-03T20:30:00Z,57.399,72.799,22.66611111
2025-04-03T20:40:00Z,56,73,22.77777778
2025-04-03T20:50:00Z,56,73,22.77777778
2025-04-03T21:00:00Z,56,73,22.77777778
2025-04-03T21:10:00Z,56.6,73,22.77777778
2025-04-03T21:20:00Z,58.2,72.2,22.33333333
2025-04-03T21:30:00Z,59.799,72,22.22222222
2025-04-03T21:40:00Z,60.399,71.799,22.11055556
2025-04-03T21:50:00Z,60.2,71.799,22.11055556
2025-04-03T22:00:00Z,60.6,71.799,22.11055556
2025-04-03T22:10:00Z,60.799,72,22.22222222
2025-04-03T22:20:00Z,61.2,71.2,21.77777778
2025-04-03T22:30:00Z,61.6,71.2,21.77777778
2025-04-03T22:40:00Z,61.799,71.2,21.77777778
2025-04-03T22:50:00Z,61,72,22.22222222
2025-04-03T23:00:00Z,61,72,22.22222222
2025-04-03T23:10:00Z,61,71.4,21.88888889
2025-04-03T23:20:00Z,60.6,72,22.22222222
2025-04-03T23:30:00Z,60.399,72,22.22222222
2025-04-03T23:40:00Z,59.6,71.599,21.99944444
2025-04-03T23:50:00Z,59.6,71.4,21.88888889
2025-04-04T00:00:00Z,59.799,71.2,21.77777778
2025-04-04T00:10:00Z,60.2,71,21.66666667
2025-04-04T00:20:00Z,61,71,21.66666667
2025-04-04T00:30:00Z,61,70.4,21.33333333
2025-04-04T00:40:00Z,60.799,70,21.11111111
2025-04-04T00:50:00Z,61.2,69.799,20.99944444
2025-04-04T01:00:00Z,60.6,69.599,20.88833333
2025-04-04T01:10:00Z,60.799,69.2,20.66666667
2025-04-04T01:20:00Z,61.2,69.2,20.66666667
2025-04-04T01:30:00Z,61.2,69.4,20.77777778
2025-04-04T01:40:00Z,61.2,69,20.55555556
2025-04-04T01:50:00Z,60.2,68.599,20.33277778
2025-04-04T02:00:00Z,59.399,67.4,19.66666667
2025-04-04T02:10:00Z,58,66.599,19.22166667
2025-04-04T02:20:00Z,57,66,18.88888889
2025-04-04T02:30:00Z,57,65.2,18.44444444
2025-04-04T02:40:00Z,56.2,64.799,18.22166667
2025-04-04T02:50:00Z,57.6,64.2,17.88888889
2025-04-04T03:00:00Z,57.399,64.4,18
2025-04-04T03:10:00Z,58.2,63.799,17.66611111
2025-04-04T03:20:00Z,58,63.399,17.44388889
2025-04-04T03:30:00Z,57.799,63.2,17.33333333
2025-04-04T03:40:00Z,58,63.399,17.44388889
2025-04-04T03:50:00Z,58,62.799,17.11055556
2025-04-04T04:00:00Z,58.399,62.2,16.77777778
2025-04-04T04:10:00Z,58.399,62,16.66666667
2025-04-04T04:20:00Z,58,62,16.66666667
2025-04-04T04:30:00Z,59.2,61.799,16.555
2025-04-04T04:40:00Z,59,61.6,16.44444444
2025-04-04T04:50:00Z,59,61.399,16.33277778
2025-04-04T05:00:00Z,59.6,61,16.11111111
2025-04-04T05:10:00Z,59.399,61,16.11111111
2025-04-04T05:20:00Z,60,61,16.11111111
2025-04-04T05:30:00Z,60.2,61,16.11111111
2025-04-04T05:40:00Z,60,61,16.11111111
2025-04-04T05:50:00Z,60,61,16.11111111
2025-04-04T06:00:00Z,60.2,60.799,15.99944444
2025-04-04T06:10:00Z,61.2,60,15.55555556
2025-04-04T06:20:00Z,59.799,60.399,15.77722222
2025-04-04T06:30:00Z,60.6,60,15.55555556
2025-04-04T06:40:00Z,60.399,60,15.55555556
2025-04-04T06:50:00Z,59.6,60.2,15.66666667
2025-04-04T07:00:00Z,58.6,61,16.11111111
2025-04-04T07:10:00Z,59,60.399,15.77722222
2025-04-04T07:20:00Z,58.2,59.799,15.44388889
2025-04-04T07:30:00Z,58.399,60,15.55555556
2025-04-04T07:40:00Z,56.799,60.399,15.77722222
2025-04-04T07:50:00Z,56.6,60,15.55555556
2025-04-04T08:00:00Z,58.399,59.799,15.44388889
2025-04-04T08:10:00Z,58.399,59.6,15.33333333
2025-04-04T08:20:00Z,58.6,59.2,15.11111111
2025-04-04T08:30:00Z,58.399,59.399,15.22166667
2025-04-04T08:40:00Z,59.2,59.2,15.11111111
2025-04-04T08:50:00Z,57.6,59.799,15.44388889
2025-04-04T09:00:00Z,59.399,59,15
2025-04-04T09:10:00Z,59.6,59.2,15.11111111
2025-04-04T09:20:00Z,58.6,59,15
2025-04-04T09:30:00Z,59,59,15
2025-04-04T09:40:00Z,59.6,59,15
2025-04-04T09:50:00Z,60.2,59,15
2025-04-04T10:00:00Z,60,59,15
2025-04-04T10:10:00Z,58.799,59,15
2025-04-04T10:20:00Z,59.2,59.2,15.11111111
2025-04-04T10:30:00Z,59.2,59.2,15.11111111
2025-04-04T10:40:00Z,59,59.399,15.22166667
2025-04-04T10:50:00Z,58.2,60,15.55555556
2025-04-04T11:00:00Z,57.6,60,15.55555556
2025-04-04T11:10:00Z,59.6,60,15.55555556
2025-04-04T11:20:00Z,60,59.799,15.44388889
2025-04-04T11:30:00Z,59.799,60,15.55555556
2025-04-04T11:40:00Z,60,60,15.55555556
2025-04-04T11:50:00Z,59.2,60,15.55555556
2025-04-04T12:00:00Z,59.6,60,15.55555556
2025-04-04T12:10:00Z,60,60,15.55555556
2025-04-04T12:20:00Z,60,60,15.55555556
2025-04-04T12:30:00Z,60.2,60,15.55555556
2025-04-04T12:40:00Z,59.799,60,15.55555556
2025-04-04T12:50:00Z,60.2,60,15.55555556
2025-04-04T13:00:00Z,60,60.399,15.77722222
2025-04-04T13:10:00Z,60,60.399,15.77722222
2025-04-04T13:20:00Z,59.6,60.399,15.77722222
2025-04-04T13:30:00Z,59.6,60,15.55555556
2025-04-04T13:40:00Z,59.399,60.399,15.77722222
2025-04-04T13:50:00Z,59.6,60.399,15.77722222
2025-04-04T14:00:00Z,59,60.399,15.77722222
2025-04-04T14:10:00Z,58.399,60,15.55555556
2025-04-04T14:20:00Z,57.6,60,15.55555556
2025-04-04T14:30:00Z,56.2,60.2,15.66666667
2025-04-04T14:40:00Z,56.6,60.399,15.77722222
2025-04-04T14:50:00Z,56.799,60.6,15.88888889
2025-04-04T15:00:00Z,57,60.6,15.88888889
2025-04-04T15:10:00Z,56.799,60.6,15.88888889
2025-04-04T15:20:00Z,55.6,61,16.11111111
2025-04-04T15:30:00Z,53.799,61,16.11111111
2025-04-04T15:40:00Z,54,61,16.11111111
2025-04-04T15:50:00Z,54.2,61.399,16.33277778
2025-04-04T16:00:00Z,53.399,62,16.66666667
2025-04-04T16:10:00Z,53.799,62,16.66666667
2025-04-04T16:20:00Z,53.2,62.799,17.11055556
2025-04-04T16:30:00Z,52.399,63.399,17.44388889
2025-04-04T16:40:00Z,50.799,63.799,17.66611111
2025-04-04T16:50:00Z,50,64.2,17.88888889
2025-04-04T17:00:00Z,49.799,63.799,17.66611111
2025-04-04T17:10:00Z,46.6,64,17.77777778
2025-04-04T17:20:00Z,45.799,64.799,18.22166667
2025-04-04T17:30:00Z,44.399,64,17.77777778
2025-04-04T17:40:00Z,44.799,64.599,18.11055556
2025-04-04T17:50:00Z,44,65.2,18.44444444
2025-04-04T18:00:00Z,43.399,65,18.33333333
2025-04-04T18:10:00Z,42.799,65,18.33333333
2025-04-04T18:20:00Z,41.799,65.4,18.55555556
2025-04-04T18:30:00Z,41.2,65,18.33333333
2025-04-04T18:40:00Z,41.799,65,18.33333333
2025-04-04T18:50:00Z,41.2,65.2,18.44444444
2025-04-04T19:00:00Z,39.399,65.4,18.55555556
2025-04-04T19:10:00Z,39.2,65.599,18.66611111
2025-04-04T19:20:00Z,38.799,65.599,18.66611111
2025-04-04T19:30:00Z,39.399,65.2,18.44444444
2025-04-04T19:40:00Z,39.2,65.599,18.66611111
2025-04-04T19:50:00Z,39.799,65.2,18.44444444
2025-04-04T20:00:00Z,40.2,66,18.88888889
2025-04-04T20:10:00Z,40,65.799,18.77722222
2025-04-04T20:20:00Z,40.2,66,18.88888889
2025-04-04T20:30:00Z,40.2,65.799,18.77722222
2025-04-04T20:40:00Z,41,65.4,18.55555556
2025-04-04T20:50:00Z,41.2,66,18.88888889
2025-04-04T21:00:00Z,41,66,18.88888889
2025-04-04T21:10:00Z,41.399,66.2,19
2025-04-04T21:20:00Z,41.399,66,18.88888889
2025-04-04T21:30:00Z,41.6,66,18.88888889
2025-04-04T21:40:00Z,42.6,66,18.88888889
2025-04-04T21:50:00Z,41.6,66.2,19
2025-04-04T22:00:00Z,42.2,66,18.88888889
2025-04-04T22:10:00Z,42,66,18.88888889
2025-04-04T22:20:00Z,42.2,66,18.88888889
2025-04-04T22:30:00Z,42.399,66,18.88888889
2025-04-04T22:40:00Z,40.799,66,18.88888889
2025-04-04T22:50:00Z,41.2,65.2,18.44444444
2025-04-04T23:00:00Z,41.399,65.4,18.55555556
2025-04-04T23:10:00Z,41.799,65.599,18.66611111
2025-04-04T23:20:00Z,42.399,65.799,18.77722222
2025-04-04T23:30:00Z,42.2,65,18.33333333
2025-04-04T23:40:00Z,43.2,65,18.33333333
2025-04-04T23:50:00Z,44.399,64,17.77777778
2025-04-05T00:00:00Z,46.2,64,17.77777778
2025-04-05T00:10:00Z,47.399,63,17.22222222
2025-04-05T00:20:00Z,49.6,62.2,16.77777778
2025-04-05T00:30:00Z,51,63,17.22222222
2025-04-05T00:40:00Z,54.399,62.2,16.77777778
2025-04-05T00:50:00Z,54,61.6,16.44444444
2025-04-05T01:00:00Z,55.6,61.399,16.33277778
2025-04-05T01:10:00Z,56.6,60.399,15.77722222
2025-04-05T01:20:00Z,54.399,61.6,16.44444444
2025-04-05T01:30:00Z,55,61,16.11111111
2025-04-05T01:40:00Z,53.799,61.799,16.555
2025-04-05T01:50:00Z,54.6,61.399,16.33277778
2025-04-05T02:00:00Z,53.799,61.6,16.44444444
2025-04-05T02:10:00Z,53.2,62.6,17
2025-04-05T02:20:00Z,51.399,62.799,17.11055556
2025-04-05T02:30:00Z,51.799,62.399,16.88833333
2025-04-05T02:40:00Z,52,62.6,17
2025-04-05T02:50:00Z,54.2,61,16.11111111
2025-04-05T03:00:00Z,54.6,61.2,16.22222222
2025-04-05T03:10:00Z,55,61,16.11111111
2025-04-05T03:20:00Z,54,61.799,16.555
2025-04-05T03:30:00Z,55.399,60.799,15.99944444
2025-04-05T03:40:00Z,54.399,62,16.66666667
2025-04-05T03:50:00Z,54.2,61.6,16.44444444
2025-04-05T04:00:00Z,54.799,61.2,16.22222222
2025-04-05T04:10:00Z,54,61.799,16.555
2025-04-05T04:20:00Z,54.399,62,16.66666667
2025-04-05T04:30:00Z,53.399,62.799,17.11055556
2025-04-05T04:40:00Z,53.399,62.799,17.11055556
2025-04-05T04:50:00Z,54.2,62,16.66666667
2025-04-05T05:00:00Z,55,62,16.66666667
2025-04-05T05:10:00Z,56.399,61.6,16.44444444
2025-04-05T05:20:00Z,58.2,61,16.11111111
2025-04-05T05:30:00Z,59.2,61,16.11111111
2025-04-05T05:40:00Z,58.6,61.2,16.22222222
2025-04-05T05:50:00Z,58.6,61,16.11111111
2025-04-05T06:00:00Z,60,61,16.11111111
2025-04-05T06:10:00Z,61.2,61,16.11111111
2025-04-05T06:20:00Z,62,60.799,15.99944444
2025-04-05T06:30:00Z,62.799,60.799,15.99944444
2025-04-05T06:40:00Z,64.4,61.2,16.22222222
2025-04-05T06:50:00Z,63.399,62,16.66666667
2025-04-05T07:00:00Z,62.799,62.399,16.88833333
2025-04-05T07:10:00Z,67,61.399,16.33277778
2025-04-05T07:20:00Z,67.599,61.6,16.44444444
2025-04-05T07:30:00Z,66.2,62.2,16.77777778
2025-04-05T07:40:00Z,67,62.6,17
2025-04-05T07:50:00Z,67,62.799,17.11055556
2025-04-05T08:00:00Z,67.799,62.6,17
2025-04-05T08:10:00Z,67,63,17.22222222
2025-04-05T08:20:00Z,66.599,63,17.22222222
2025-04-05T08:30:00Z,65.4,63.799,17.66611111
2025-04-05T08:40:00Z,65.799,63.799,17.66611111
2025-04-05T08:50:00Z,66.4,63.6,17.55555556
2025-04-05T09:00:00Z,65.799,63.399,17.44388889
2025-04-05T09:10:00Z,67.799,62.399,16.88833333
2025-04-05T09:20:00Z,70.2,61.6,16.44444444
2025-04-05T09:30:00Z,69.2,61.799,16.555
2025-04-05T09:40:00Z,70.799,61.2,16.22222222
2025-04-05T09:50:00Z,69.799,62,16.66666667
2025-04-05T10:00:00Z,69.599,62.2,16.77777778
2025-04-05T10:10:00Z,67.599,63,17.22222222
2025-04-05T10:20:00Z,67.799,63.2,17.33333333
2025-04-05T10:30:00Z,67.799,62.799,17.11055556
2025-04-05T10:40:00Z,67.799,62.799,17.11055556
2025-04-05T10:50:00Z,67.799,62.799,17.11055556
2025-04-05T11:00:00Z,67.4,63.2,17.33333333
2025-04-05T11:10:00Z,66.799,63.799,17.66611111
2025-04-05T11:20:00Z,66.2,64.2,17.88888889
2025-04-05T11:30:00Z,66,64.4,18
2025-04-05T11:40:00Z,65.4,65,18.33333333
2025-04-05T11:50:00Z,65,65,18.33333333
2025-04-05T12:00:00Z,64.799,65,18.33333333
2025-04-05T12:10:00Z,64.799,65,18.33333333
2025-04-05T12:20:00Z,65,65.799,18.77722222
2025-04-05T12:30:00Z,65.4,65.2,18.44444444
2025-04-05T12:40:00Z,66.2,64.799,18.22166667
2025-04-05T12:50:00Z,66,65.4,18.55555556
2025-04-05T13:00:00Z,65,66,18.88888889
