Unix Time,Eastern Time,Occupancy
1745534880,2025-04-24 18:48:00,0
1745534940,2025-04-24 18:49:00,0
1745535000,2025-04-24 18:50:00,0
1745535060,2025-04-24 18:51:00,0
1745535120,2025-04-24 18:52:00,0
1745535180,2025-04-24 18:53:00,0
1745535240,2025-04-24 18:54:00,0
1745535300,2025-04-24 18:55:00,0
1745535360,2025-04-24 18:56:00,0
1745535420,2025-04-24 18:57:00,0
1745535480,2025-04-24 18:58:00,0
1745535540,2025-04-24 18:59:00,0
1745535600,2025-04-24 19:00:00,0
1745535660,2025-04-24 19:01:00,0
1745535720,2025-04-24 19:02:00,0
1745535780,2025-04-24 19:03:00,0
1745535840,2025-04-24 19:04:00,0
1745535900,2025-04-24 19:05:00,0
1745535960,2025-04-24 19:06:00,0
1745536020,2025-04-24 19:07:00,0
1745536080,2025-04-24 19:08:00,0
1745536140,2025-04-24 19:09:00,0
1745536200,2025-04-24 19:10:00,0
1745536260,2025-04-24 19:11:00,0
1745536320,2025-04-24 19:12:00,0
1745536380,2025-04-24 19:13:00,0
1745536440,2025-04-24 19:14:00,0
1745536500,2025-04-24 19:15:00,0
1745536560,2025-04-24 19:16:00,0
1745536620,2025-04-24 19:17:00,0
1745536680,2025-04-24 19:18:00,0
1745536740,2025-04-24 19:19:00,0
1745536800,2025-04-24 19:20:00,0
1745536860,2025-04-24 19:21:00,0
1745536920,2025-04-24 19:22:00,0
1745536980,2025-04-24 19:23:00,0
1745537040,2025-04-24 19:24:00,0
1745537100,2025-04-24 19:25:00,0
1745537160,2025-04-24 19:26:00,0
1745537220,2025-04-24 19:27:00,0
1745537280,2025-04-24 19:28:00,0
1745537340,2025-04-24 19:29:00,0
1745537400,2025-04-24 19:30:00,0
1745537460,2025-04-24 19:31:00,0
1745537520,2025-04-24 19:32:00,0
1745537580,2025-04-24 19:33:00,0
1745537640,2025-04-24 19:34:00,0
1745537700,2025-04-24 19:35:00,0
1745537760,2025-04-24 19:36:00,0
1745537820,2025-04-24 19:37:00,0
1745537880,2025-04-24 19:38:00,0
1745537940,2025-04-24 19:39:00,0
1745538000,2025-04-24 19:40:00,0
1745538060,2025-04-24 19:41:00,0
1745538120,2025-04-24 19:42:00,0
1745538180,2025-04-24 19:43:00,0
1745538240,2025-04-24 19:44:00,0
1745538300,2025-04-24 19:45:00,0
1745538360,2025-04-24 19:46:00,0
1745538420,2025-04-24 19:47:00,0
1745538480,2025-04-24 19:48:00,0
1745538540,2025-04-24 19:49:00,0
1745538600,2025-04-24 19:50:00,0
1745538660,2025-04-24 19:51:00,0
1745538720,2025-04-24 19:52:00,0
1745538780,2025-04-24 19:53:00,0
1745538840,2025-04-24 19:54:00,0
1745538900,2025-04-24 19:55:00,0
1745538960,2025-04-24 19:56:00,0
1745539020,2025-04-24 19:57:00,0
1745539080,2025-04-24 19:58:00,0
1745539140,2025-04-24 19:59:00,0
1745539200,2025-04-24 20:00:00,0
1745539260,2025-04-24 20:01:00,0
1745539320,2025-04-24 20:02:00,0
1745539380,2025-04-24 20:03:00,0
1745539440,2025-04-24 20:04:00,0
1745539500,2025-04-24 20:05:00,0
1745539560,2025-04-24 20:06:00,0
1745539620,2025-04-24 20:07:00,0
1745539680,2025-04-24 20:08:00,0
1745539740,2025-04-24 20:09:00,0
1745539800,2025-04-24 20:10:00,0
1745539860,2025-04-24 20:11:00,0
1745539920,2025-04-24 20:12:00,0
1745539980,2025-04-24 20:13:00,0
1745540040,2025-04-24 20:14:00,0
1745540100,2025-04-24 20:15:00,0
1745540160,2025-04-24 20:16:00,0
1745540220,2025-04-24 20:17:00,0
1745540280,2025-04-24 20:18:00,0
1745540340,2025-04-24 20:19:00,0
1745540400,2025-04-24 20:20:00,0
1745540460,2025-04-24 20:21:00,0
1745540520,2025-04-24 20:22:00,0
1745540580,2025-04-24 20:23:00,0
1745540640,2025-04-24 20:24:00,0
1745540700,2025-04-24 20:25:00,0
1745540760,2025-04-24 20:26:00,0
1745540820,2025-04-24 20:27:00,0
1745540880,2025-04-24 20:28:00,0
1745540940,2025-04-24 20:29:00,0
1745541000,2025-04-24 20:30:00,0
1745541060,2025-04-24 20:31:00,0
1745541120,2025-04-24 20:32:00,0
1745541180,2025-04-24 20:33:00,0
1745541240,2025-04-24 20:34:00,0
1745541300,2025-04-24 20:35:00,0
1745541360,2025-04-24 20:36:00,0
1745541420,2025-04-24 20:37:00,0
1745541480,2025-04-24 20:38:00,0
1745541540,2025-04-24 20:39:00,0
1745541600,2025-04-24 20:40:00,0
1745541660,2025-04-24 20:41:00,0
1745541720,2025-04-24 20:42:00,0
1745541780,2025-04-24 20:43:00,0
1745541840,2025-04-24 20:44:00,0
1745541900,2025-04-24 20:45:00,0
1745541960,2025-04-24 20:46:00,0
1745542020,2025-04-24 20:47:00,0
1745542080,2025-04-24 20:48:00,0
1745542140,2025-04-24 20:49:00,0
1745542200,2025-04-24 20:50:00,0
1745542260,2025-04-24 20:51:00,0
1745542320,2025-04-24 20:52:00,0
1745542380,2025-04-24 20:53:00,0
1745542440,2025-04-24 20:54:00,0
1745542500,2025-04-24 20:55:00,0
1745542560,2025-04-24 20:56:00,0
1745542620,2025-04-24 20:57:00,0
1745542680,2025-04-24 20:58:00,0
1745542740,2025-04-24 20:59:00,0
1745542800,2025-04-24 21:00:00,0
1745542860,2025-04-24 21:01:00,0
1745542920,2025-04-24 21:02:00,0
1745542980,2025-04-24 21:03:00,0
1745543040,2025-04-24 21:04:00,0
1745543100,2025-04-24 21:05:00,0
1745543160,2025-04-24 21:06:00,0
1745543220,2025-04-24 21:07:00,0
1745543280,2025-04-24 21:08:00,0
1745543340,2025-04-24 21:09:00,0
1745543400,2025-04-24 21:10:00,0
1745543460,2025-04-24 21:11:00,0
1745543520,2025-04-24 21:12:00,0
1745543580,2025-04-24 21:13:00,0
1745543640,2025-04-24 21:14:00,0
1745543700,2025-04-24 21:15:00,0
1745543760,2025-04-24 21:16:00,0
1745543820,2025-04-24 21:17:00,0
1745543880,2025-04-24 21:18:00,0
1745543940,2025-04-24 21:19:00,0
1745544000,2025-04-24 21:20:00,0
1745544060,2025-04-24 21:21:00,0
1745544120,2025-04-24 21:22:00,0
1745544180,2025-04-24 21:23:00,0
1745544240,2025-04-24 21:24:00,0
1745544300,2025-04-24 21:25:00,0
1745544360,2025-04-24 21:26:00,0
1745544420,2025-04-24 21:27:00,0
1745544480,2025-04-24 21:28:00,0
1745544540,2025-04-24 21:29:00,0
1745544600,2025-04-24 21:30:00,0
1745544660,2025-04-24 21:31:00,0
1745544720,2025-04-24 21:32:00,0
1745544780,2025-04-24 21:33:00,0
1745544840,2025-04-24 21:34:00,0
1745544900,2025-04-24 21:35:00,0
1745544960,2025-04-24 21:36:00,0
1745545020,2025-04-24 21:37:00,0
1745545080,2025-04-24 21:38:00,0
1745545140,2025-04-24 21:39:00,0
1745545200,2025-04-24 21:40:00,0
1745545260,2025-04-24 21:41:00,0
1745545320,2025-04-24 21:42:00,0
1745545380,2025-04-24 21:43:00,0
1745545440,2025-04-24 21:44:00,0
1745545500,2025-04-24 21:45:00,0
1745545560,2025-04-24 21:46:00,0
1745545620,2025-04-24 21:47:00,0
1745545680,2025-04-24 21:48:00,0
1745545740,2025-04-24 21:49:00,0
1745545800,2025-04-24 21:50:00,0
1745545860,2025-04-24 21:51:00,0
1745545920,2025-04-24 21:52:00,0
1745545980,2025-04-24 21:53:00,0
1745546040,2025-04-24 21:54:00,0
1745546100,2025-04-24 21:55:00,0
1745546160,2025-04-24 21:56:00,0
1745546220,2025-04-24 21:57:00,0
1745546280,2025-04-24 21:58:00,0
1745546340,2025-04-24 21:59:00,0
1745546400,2025-04-24 22:00:00,0
1745546460,2025-04-24 22:01:00,0
1745546520,2025-04-24 22:02:00,0
1745546580,2025-04-24 22:03:00,0
1745546640,2025-04-24 22:04:00,0
1745546700,2025-04-24 22:05:00,0
1745546760,2025-04-24 22:06:00,0
1745546820,2025-04-24 22:07:00,0
1745546880,2025-04-24 22:08:00,0
1745546940,2025-04-24 22:09:00,0
1745547000,2025-04-24 22:10:00,0
1745547060,2025-04-24 22:11:00,0
1745547120,2025-04-24 22:12:00,0
1745547180,2025-04-24 22:13:00,0
1745547240,2025-04-24 22:14:00,0
1745547300,2025-04-24 22:15:00,0
1745547360,2025-04-24 22:16:00,0
1745547420,2025-04-24 22:17:00,0
1745547480,2025-04-24 22:18:00,0
1745547540,2025-04-24 22:19:00,0
1745547600,2025-04-24 22:20:00,0
1745547660,2025-04-24 22:21:00,0
1745547720,2025-04-24 22:22:00,0
1745547780,2025-04-24 22:23:00,0
1745547840,2025-04-24 22:24:00,0
1745547900,2025-04-24 22:25:00,0
1745547960,2025-04-24 22:26:00,0
1745548020,2025-04-24 22:27:00,0
1745548080,2025-04-24 22:28:00,0
1745548140,2025-04-24 22:29:00,0
1745548200,2025-04-24 22:30:00,0
1745548260,2025-04-24 22:31:00,0
1745548320,2025-04-24 22:32:00,0
1745548380,2025-04-24 22:33:00,0
1745548440,2025-04-24 22:34:00,0
1745548500,2025-04-24 22:35:00,0
1745548560,2025-04-24 22:36:00,0
1745548620,2025-04-24 22:37:00,0
1745548680,2025-04-24 22:38:00,0
1745548740,2025-04-24 22:39:00,0
1745548800,2025-04-24 22:40:00,0
1745548860,2025-04-24 22:41:00,0
1745548920,2025-04-24 22:42:00,0
1745548980,2025-04-24 22:43:00,0
1745549040,2025-04-24 22:44:00,0
1745549100,2025-04-24 22:45:00,0
1745549160,2025-04-24 22:46:00,0
1745549220,2025-04-24 22:47:00,0
1745549280,2025-04-24 22:48:00,0
1745549340,2025-04-24 22:49:00,0
1745549400,2025-04-24 22:50:00,0
1745549460,2025-04-24 22:51:00,0
1745549520,2025-04-24 22:52:00,0
1745549580,2025-04-24 22:53:00,0
1745549640,2025-04-24 22:54:00,0
1745549700,2025-04-24 22:55:00,0
1745549760,2025-04-24 22:56:00,0
1745549820,2025-04-24 22:57:00,0
1745549880,2025-04-24 22:58:00,0
1745549940,2025-04-24 22:59:00,0
1745550000,2025-04-24 23:00:00,0
1745550060,2025-04-24 23:01:00,0
1745550120,2025-04-24 23:02:00,0
1745550180,2025-04-24 23:03:00,0
1745550240,2025-04-24 23:04:00,0
1745550300,2025-04-24 23:05:00,0
1745550360,2025-04-24 23:06:00,0
1745550420,2025-04-24 23:07:00,0
1745550480,2025-04-24 23:08:00,0
1745550540,2025-04-24 23:09:00,0
1745550600,2025-04-24 23:10:00,0
1745550660,2025-04-24 23:11:00,0
1745550720,2025-04-24 23:12:00,0
1745550780,2025-04-24 23:13:00,0
1745550840,2025-04-24 23:14:00,0
1745550900,2025-04-24 23:15:00,0
1745550960,2025-04-24 23:16:00,0
1745551020,2025-04-24 23:17:00,0
1745551080,2025-04-24 23:18:00,0
1745551140,2025-04-24 23:19:00,0
1745551200,2025-04-24 23:20:00,0
1745551260,2025-04-24 23:21:00,0
1745551320,2025-04-24 23:22:00,0
1745551380,2025-04-24 23:23:00,0
1745551440,2025-04-24 23:24:00,0
1745551500,2025-04-24 23:25:00,0
1745551560,2025-04-24 23:26:00,0
1745551620,2025-04-24 23:27:00,0
1745551680,2025-04-24 23:28:00,0
1745551740,2025-04-24 23:29:00,0
1745551800,2025-04-24 23:30:00,0
1745551860,2025-04-24 23:31:00,0
1745551920,2025-04-24 23:32:00,0
1745551980,2025-04-24 23:33:00,0
1745552040,2025-04-24 23:34:00,0
1745552100,2025-04-24 23:35:00,0
1745552160,2025-04-24 23:36:00,0
1745552220,2025-04-24 23:37:00,0
1745552280,2025-04-24 23:38:00,0
1745552340,2025-04-24 23:39:00,0
1745552400,2025-04-24 23:40:00,0
1745552460,2025-04-24 23:41:00,0
1745552520,2025-04-24 23:42:00,0
1745552580,2025-04-24 23:43:00,0
1745552640,2025-04-24 23:44:00,0
1745552700,2025-04-24 23:45:00,0
1745552760,2025-04-24 23:46:00,0
1745552820,2025-04-24 23:47:00,0
1745552880,2025-04-24 23:48:00,0
1745552940,2025-04-24 23:49:00,0
1745553000,2025-04-24 23:50:00,0
1745553060,2025-04-24 23:51:00,0
1745553120,2025-04-24 23:52:00,0
1745553180,2025-04-24 23:53:00,0
1745553240,2025-04-24 23:54:00,0
1745553300,2025-04-24 23:55:00,0
1745553360,2025-04-24 23:56:00,0
1745553420,2025-04-24 23:57:00,0
1745553480,2025-04-24 23:58:00,0
1745553540,2025-04-24 23:59:00,0
