time_stamp,temperature
2025-04-28T10:00:00-04:00,86
2025-04-28T10:10:00-04:00,85.2
2025-04-28T10:20:00-04:00,86
2025-04-28T10:30:00-04:00,86
2025-04-28T10:40:00-04:00,86.599
2025-04-28T10:50:00-04:00,85
2025-04-28T11:00:00-04:00,86.599
2025-04-28T11:10:00-04:00,85.799
2025-04-28T11:20:00-04:00,87.2
2025-04-28T11:30:00-04:00,86
2025-04-28T11:40:00-04:00,84.599
2025-04-28T11:50:00-04:00,81.799
2025-04-28T12:00:00-04:00,80.599
2025-04-28T12:10:00-04:00,78.2
2025-04-28T12:20:00-04:00,77.599
2025-04-28T12:30:00-04:00,76.4
2025-04-28T12:40:00-04:00,75.599
2025-04-28T12:50:00-04:00,76
2025-04-28T13:00:00-04:00,75.4
2025-04-28T13:10:00-04:00,75.4
2025-04-28T13:20:00-04:00,74.799
2025-04-28T13:30:00-04:00,75.4
2025-04-28T13:40:00-04:00,76
2025-04-28T13:50:00-04:00,77
2025-04-28T14:00:00-04:00,77.4
2025-04-28T14:10:00-04:00,77.799
2025-04-28T14:20:00-04:00,78
2025-04-28T14:30:00-04:00,77.4
2025-04-28T14:40:00-04:00,78
2025-04-28T14:50:00-04:00,78.2
2025-04-28T15:00:00-04:00,78.4
2025-04-28T15:10:00-04:00,77.799
2025-04-28T15:20:00-04:00,78.799
2025-04-28T15:30:00-04:00,78.799
2025-04-28T15:40:00-04:00,79.4
2025-04-28T15:50:00-04:00,79.4
2025-04-28T16:00:00-04:00,79.599
2025-04-28T16:10:00-04:00,79.4
2025-04-28T16:20:00-04:00,79.799
2025-04-28T16:30:00-04:00,80.2
2025-04-28T16:40:00-04:00,80
2025-04-28T16:50:00-04:00,80
2025-04-28T17:00:00-04:00,80
2025-04-28T17:10:00-04:00,80.4
2025-04-28T17:20:00-04:00,80.599
2025-04-28T17:30:00-04:00,80
2025-04-28T17:40:00-04:00,80.2
2025-04-28T17:50:00-04:00,80
2025-04-28T18:00:00-04:00,80
2025-04-28T18:10:00-04:00,80.4
2025-04-28T18:20:00-04:00,80
2025-04-28T18:30:00-04:00,80.799
2025-04-28T18:40:00-04:00,80
2025-04-28T18:50:00-04:00,80
2025-04-28T19:00:00-04:00,80
2025-04-28T19:10:00-04:00,80
2025-04-28T19:20:00-04:00,80
2025-04-28T19:30:00-04:00,79.799
2025-04-28T19:40:00-04:00,80
2025-04-28T19:50:00-04:00,79
2025-04-28T20:00:00-04:00,79
2025-04-28T20:10:00-04:00,79
2025-04-28T20:20:00-04:00,79
2025-04-28T20:30:00-04:00,78.2
2025-04-28T20:40:00-04:00,78.2
2025-04-28T20:50:00-04:00,78
2025-04-28T21:00:00-04:00,77.799
2025-04-28T21:10:00-04:00,77.4
2025-04-28T21:20:00-04:00,77.2
2025-04-28T21:30:00-04:00,77.2
2025-04-28T21:40:00-04:00,77
2025-04-28T21:50:00-04:00,76.2
2025-04-28T22:00:00-04:00,76
2025-04-28T22:10:00-04:00,75.2
2025-04-28T22:20:00-04:00,75
2025-04-28T22:30:00-04:00,75
2025-04-28T22:40:00-04:00,74
2025-04-28T22:50:00-04:00,74
2025-04-28T23:00:00-04:00,74.2
2025-04-28T23:10:00-04:00,74
2025-04-28T23:20:00-04:00,73.799
2025-04-28T23:30:00-04:00,73.2
2025-04-28T23:40:00-04:00,72.799
2025-04-28T23:50:00-04:00,73
2025-04-29T00:00:00-04:00,73
2025-04-29T00:10:00-04:00,72
2025-04-29T00:20:00-04:00,72
2025-04-29T00:30:00-04:00,71.599
2025-04-29T00:40:00-04:00,71.4
2025-04-29T00:50:00-04:00,71.4
2025-04-29T01:00:00-04:00,70.599
2025-04-29T01:10:00-04:00,70.799
2025-04-29T01:20:00-04:00,70.799
2025-04-29T01:30:00-04:00,71
2025-04-29T01:40:00-04:00,71
2025-04-29T01:50:00-04:00,70.2
2025-04-29T02:00:00-04:00,70
2025-04-29T02:10:00-04:00,70
2025-04-29T02:20:00-04:00,70
2025-04-29T02:30:00-04:00,70
2025-04-29T02:40:00-04:00,69.599
2025-04-29T02:50:00-04:00,69.799
2025-04-29T03:00:00-04:00,69.799
2025-04-29T03:10:00-04:00,69.799
2025-04-29T03:20:00-04:00,70
2025-04-29T03:30:00-04:00,70
2025-04-29T03:40:00-04:00,70
2025-04-29T03:50:00-04:00,70
2025-04-29T04:00:00-04:00,70
2025-04-29T04:10:00-04:00,69.799
2025-04-29T04:20:00-04:00,69.2
2025-04-29T04:30:00-04:00,69
2025-04-29T04:40:00-04:00,69
2025-04-29T04:50:00-04:00,69
2025-04-29T05:00:00-04:00,69
2025-04-29T05:10:00-04:00,69
2025-04-29T05:20:00-04:00,69
2025-04-29T05:30:00-04:00,69
2025-04-29T05:40:00-04:00,69
2025-04-29T05:50:00-04:00,69
2025-04-29T06:00:00-04:00,69
2025-04-29T06:10:00-04:00,69.2
2025-04-29T06:20:00-04:00,69
2025-04-29T06:30:00-04:00,69
2025-04-29T06:40:00-04:00,69.2
2025-04-29T06:50:00-04:00,70
2025-04-29T07:00:00-04:00,70
2025-04-29T07:10:00-04:00,70.2
2025-04-29T07:20:00-04:00,71
2025-04-29T07:30:00-04:00,71.2
2025-04-29T07:40:00-04:00,71.799
2025-04-29T07:50:00-04:00,72.599
2025-04-29T08:00:00-04:00,74
2025-04-29T08:10:00-04:00,77.2
2025-04-29T08:20:00-04:00,80.2
2025-04-29T08:30:00-04:00,82.799
2025-04-29T08:40:00-04:00,85.2
2025-04-29T08:50:00-04:00,86.599
2025-04-29T09:00:00-04:00,88.599
2025-04-29T09:10:00-04:00,89.599
2025-04-29T09:20:00-04:00,90.4
2025-04-29T09:30:00-04:00,90.599
